,Close,Predictions
179613,1351.63,1350.8662
179614,1351.08,1351.2698
179615,1352.06,1350.6724
179616,1356.51,1351.6357
179617,1360.17,1355.7646
179618,1358.09,1359.0065
179619,1355.44,1357.0256
179620,1356.99,1354.871
179621,1358.44,1356.472
179622,1357.59,1357.6587
179623,1354.77,1356.8633
179624,1352.0,1354.3175
179625,1355.66,1351.8333
179626,1358.2,1355.3757
179627,1356.33,1357.3835
179628,1357.02,1355.6115
179629,1355.24,1356.5226
179630,1357.04,1354.6752
179631,1355.19,1356.5815
179632,1357.88,1354.5784
179633,1357.56,1357.3958
179634,1353.12,1356.7861
179635,1352.15,1352.7306
179636,1352.64,1352.0797
179637,1353.91,1352.3633
179638,1356.73,1353.4746
179639,1354.51,1356.0702
179640,1354.84,1353.7971
179641,1347.57,1354.4177
179642,1350.02,1347.3058
179643,1350.77,1350.1836
179644,1355.17,1350.2744
179645,1352.74,1354.5592
179646,1355.17,1351.9055
179647,1356.05,1354.649
179648,1358.61,1355.1736
179649,1357.23,1357.7428
179650,1357.61,1356.3057
179651,1355.99,1356.9583
179652,1356.72,1355.3375
179653,1357.65,1356.2195
179654,1357.2,1356.9839
179655,1357.03,1356.5547
179656,1353.8,1356.4814
179657,1354.63,1353.3868
179658,1355.27,1354.4042
179659,1356.59,1354.7646
179660,1355.92,1356.0251
179661,1354.27,1355.3004
179662,1353.84,1353.8376
179663,1354.76,1353.4954
179664,1355.56,1354.3102
179665,1355.13,1354.9774
179666,1337.19,1354.5482
179667,1331.29,1337.4521
179668,1333.92,1333.0165
179669,1331.17,1334.8215
179670,1331.76,1331.5522
179671,1332.84,1332.2239
179672,1337.56,1332.844
179673,1339.11,1337.17
179674,1341.98,1338.2526
179675,1339.69,1341.0964
179676,1338.12,1338.768
179677,1337.04,1337.6223
179678,1335.1,1336.589
179679,1334.11,1334.7563
179680,1335.7,1333.882
179681,1322.53,1335.3408
179682,1324.25,1322.5706
179683,1323.83,1325.1812
179684,1325.5,1323.7913
179685,1325.75,1325.45
179686,1326.82,1325.3804
179687,1323.5,1326.4048
179688,1323.99,1323.0996
179689,1322.06,1323.822
179690,1324.54,1321.7051
179691,1326.6,1324.2106
179692,1326.02,1325.8368
179693,1325.49,1325.2704
179694,1325.81,1324.905
179695,1327.49,1325.2216
179696,1325.79,1326.787
179697,1331.65,1325.0743
179698,1331.3,1330.8987
179699,1331.28,1330.0696
179700,1333.56,1330.4668
179701,1334.41,1332.6469
179702,1335.27,1333.3735
179703,1333.49,1334.3214
179704,1333.32,1332.6631
179705,1334.0,1332.7365
179706,1335.66,1333.3373
179707,1333.49,1334.905
179708,1333.83,1332.7743
179709,1334.17,1333.3678
179710,1331.8,1333.5541
179711,1331.1,1331.3079
179712,1333.06,1330.8175
179713,1334.81,1332.5923
179714,1332.4,1334.0782
179715,1333.49,1331.7515
179716,1332.91,1333.0537
179717,1332.36,1332.2843
179718,1334.4,1331.8768
179719,1335.32,1333.8163
179720,1335.0,1334.5258
179721,1334.28,1334.2795
179722,1335.52,1333.6733
179723,1333.81,1334.9105
179724,1331.85,1333.1661
179725,1332.3,1331.4991
179726,1331.74,1331.9631
179727,1331.05,1331.2828
179728,1331.58,1330.6713
179729,1330.75,1331.1636
179730,1328.79,1330.2733
179731,1328.17,1328.4686
179732,1328.03,1327.9373
179733,1328.7,1327.7064
179734,1330.2,1328.287
179735,1330.42,1329.6244
179736,1328.34,1329.7413
179737,1329.94,1327.8119
179738,1329.72,1329.491
179739,1331.93,1329.0471
179740,1328.48,1331.2716
179741,1329.61,1327.8004
179742,1330.32,1329.266
179743,1330.47,1329.6572
179744,1329.67,1329.8369
179745,1327.51,1329.0886
179746,1327.7,1327.0979
179747,1325.25,1327.3833
179748,1327.06,1324.8958
179749,1326.93,1326.7883
179750,1327.99,1326.3551
179751,1327.26,1327.4637
179752,1329.31,1326.6492
179753,1327.9,1328.716
179754,1327.69,1327.1744
179755,1328.05,1327.2034
179756,1327.84,1327.4741
179757,1329.2,1327.2518
179758,1330.45,1328.583
179759,1329.8,1329.6711
179760,1327.4,1329.0538
179761,1327.48,1326.8921
179762,1327.66,1327.1139
179763,1328.95,1327.1487
179764,1327.27,1328.3715
179765,1327.49,1326.6718
179766,1326.25,1327.0704
179767,1325.75,1325.7621
179768,1323.68,1325.3849
179769,1321.9,1323.3483
179770,1324.0,1321.7485
179771,1324.96,1323.7183
179772,1324.63,1324.3452
179773,1323.04,1324.0497
179774,1323.74,1322.577
179775,1324.31,1323.3271
179776,1324.31,1323.7169
179777,1324.22,1323.7098
179778,1326.65,1323.6425
179779,1329.31,1325.9668
179780,1327.14,1328.3351
179781,1327.54,1326.238
179782,1327.23,1326.9509
179783,1327.48,1326.5319
179784,1327.83,1326.8586
179785,1327.06,1327.168
179786,1326.88,1326.443
179787,1324.94,1326.3561
179788,1324.0,1324.4788
179789,1323.71,1323.7101
179790,1323.07,1323.37
179791,1324.54,1322.7065
179792,1323.54,1324.1034
179793,1325.94,1322.9768
179794,1324.32,1325.402
179795,1325.29,1323.6056
179796,1325.19,1324.7896
179797,1324.18,1324.5176
179798,1316.01,1323.6351
179799,1307.34,1315.8975
179800,1307.06,1308.1388
179801,1310.48,1307.945
179802,1312.24,1310.6066
179803,1311.83,1311.8755
179804,1315.21,1311.4099
179805,1314.25,1314.6643
179806,1315.69,1313.4342
179807,1315.48,1315.0571
179808,1315.84,1314.6816
179809,1312.63,1315.1521
179810,1312.55,1312.0618
179811,1312.49,1312.2556
179812,1313.96,1312.0112
179813,1313.26,1313.4131
179814,1309.78,1312.6122
179815,1311.58,1309.4227
179816,1310.73,1311.3248
179817,1309.2,1310.1647
179818,1308.05,1308.8569
179819,1308.46,1307.7734
179820,1309.64,1308.1326
179821,1310.38,1309.1227
179822,1309.29,1309.7344
179823,1310.69,1308.6864
179824,1310.74,1310.1284
179825,1310.22,1310.0078
179826,1311.88,1309.5996
179827,1313.21,1311.2183
179828,1313.07,1312.3517
179829,1313.56,1312.2399
179830,1314.14,1312.813
179831,1314.62,1313.3524
179832,1315.49,1313.8315
179833,1314.25,1314.6887
179834,1314.69,1313.504
179835,1317.04,1314.0922
179836,1317.19,1316.25
179837,1315.9,1316.2816
179838,1315.6,1315.2007
179839,1314.88,1315.0369
179840,1316.97,1314.3239
179841,1314.83,1316.3655
179842,1313.76,1314.1367
179843,1315.33,1313.3983
179844,1315.42,1314.8328
179845,1315.61,1314.7501
179846,1316.99,1315.0056
179847,1317.2,1316.3027
179848,1315.86,1316.4254
179849,1316.86,1315.224
179850,1325.61,1316.2947
179851,1322.36,1324.508
179852,1324.61,1320.8813
179853,1325.96,1323.8184
179854,1325.42,1324.7991
179855,1323.09,1324.4348
179856,1324.53,1322.3776
179857,1327.23,1323.9512
179858,1327.85,1326.3378
179859,1326.38,1326.8651
179860,1325.58,1325.6022
179861,1324.7,1325.0151
179862,1324.79,1324.1836
179863,1321.89,1324.3083
179864,1323.29,1321.4851
179865,1323.33,1323.0239
179866,1324.1,1322.7698
179867,1324.32,1323.5718
179868,1326.02,1323.6959
179869,1324.75,1325.3435
179870,1324.16,1324.02
179871,1326.52,1323.6556
179872,1322.81,1325.878
179873,1326.02,1322.1547
179874,1324.95,1325.6221
179875,1325.43,1324.1501
179876,1323.54,1324.8966
179877,1324.25,1322.9762
179878,1325.29,1323.8347
179879,1324.5,1324.6556
179880,1324.19,1323.8749
179881,1322.3,1323.6843
179882,1323.74,1321.8547
179883,1325.66,1323.3433
179884,1316.09,1324.9487
179885,1317.94,1315.7638
179886,1319.1,1318.291
179887,1319.82,1318.6619
179888,1317.88,1319.3593
179889,1317.9,1317.4364
179890,1319.97,1317.6033
179891,1320.9,1319.427
179892,1320.38,1320.1506
179893,1318.88,1319.6904
179894,1319.24,1318.3452
179895,1321.45,1318.772
179896,1319.73,1320.7711
179897,1317.44,1318.9998
179898,1318.04,1317.0659
179899,1316.65,1317.6943
179900,1317.97,1316.1941
179901,1318.6,1317.5685
179902,1322.87,1317.9625
179903,1323.13,1322.06
179904,1322.16,1322.033
179905,1322.36,1321.3655
179906,1326.67,1321.6624
179907,1333.19,1325.7555
179908,1333.42,1331.7311
179909,1332.74,1331.8055
179910,1332.83,1331.5997
179911,1330.91,1331.8458
179912,1326.66,1330.0875
179913,1324.87,1326.2524
179914,1325.17,1324.7798
179915,1324.45,1324.961
179916,1325.74,1324.1326
179917,1324.33,1325.3845
179918,1321.38,1323.8579
179919,1323.18,1321.1833
179920,1323.83,1322.9806
179921,1322.86,1323.2668
179922,1324.17,1322.3678
179923,1324.64,1323.6804
179924,1323.53,1323.965
179925,1324.5,1322.944
179926,1319.48,1323.9647
179927,1317.94,1319.0437
179928,1319.61,1317.984
179929,1318.57,1319.3569
179930,1317.02,1318.1339
179931,1315.09,1316.769
179932,1318.38,1314.9229
179933,1317.73,1318.066
179934,1318.04,1317.051
179935,1316.7,1317.5529
179936,1312.23,1316.1738
179937,1304.06,1312.023
179938,1304.09,1304.4447
179939,1306.79,1304.741
179940,1305.81,1306.7332
179941,1306.87,1305.5033
179942,1308.93,1306.612
179943,1312.87,1308.3519
179944,1313.03,1311.9794
179945,1311.31,1311.9452
179946,1311.75,1310.5385
179947,1310.0,1311.1135
179948,1312.32,1309.3562
179949,1315.53,1311.7463
179950,1315.24,1314.5465
179951,1315.0,1314.2109
179952,1314.32,1314.2136
179953,1317.21,1313.6042
179954,1316.01,1316.442
179955,1318.33,1315.0851
179956,1316.85,1317.5898
179957,1315.53,1315.9661
179958,1313.49,1314.9989
179959,1310.4,1313.0731
179960,1311.62,1310.2178
179961,1314.66,1311.4634
179962,1307.98,1314.0597
179963,1306.92,1307.5176
179964,1308.25,1307.1143
179965,1309.43,1308.0084
179966,1307.74,1308.9482
179967,1308.27,1307.2582
179968,1304.4,1307.9069
179969,1305.23,1304.047
179970,1305.96,1305.1191
179971,1300.8,1305.4736
179972,1304.42,1300.5297
179973,1304.43,1304.3278
179974,1305.0,1303.7233
179975,1312.47,1304.4607
179976,1309.55,1311.4813
179977,1309.01,1308.2196
179978,1308.25,1308.3857
179979,1308.22,1307.5472
179980,1307.6,1307.6144
179981,1307.41,1306.9946
179982,1308.04,1306.8739
179983,1307.59,1307.4535
179984,1308.56,1306.9714
179985,1307.91,1307.9626
179986,1307.33,1307.2439
179987,1307.32,1306.8002
179988,1307.24,1306.788
179989,1307.23,1306.6808
179990,1304.3,1306.6698
179991,1306.74,1303.8661
179992,1291.11,1306.3875
179993,1295.89,1291.1373
179994,1291.78,1296.9154
179995,1292.22,1291.6069
179996,1293.53,1292.5474
179997,1295.18,1293.3119
179998,1292.5,1294.7379
179999,1290.03,1292.0402
180000,1272.05,1289.9178
180001,1277.9,1272.7812
180002,1278.54,1279.4082
180003,1277.9,1278.3263
180004,1279.01,1277.9053
180005,1280.41,1278.8081
180006,1274.84,1279.9253
180007,1276.08,1274.5127
180008,1273.3,1276.1045
180009,1277.16,1272.9646
180010,1277.4,1276.8629
180011,1279.99,1276.5557
180012,1279.98,1279.2151
180013,1279.04,1278.9972
180014,1278.48,1278.2896
180015,1278.37,1277.8348
180016,1279.9,1277.7412
180017,1276.07,1279.1813
180018,1275.48,1275.4331
180019,1277.44,1275.2448
180020,1277.9,1276.8965
180021,1277.65,1277.1527
180022,1275.91,1276.9742
180023,1275.04,1275.3535
180024,1275.18,1274.6362
180025,1277.19,1274.7122
180026,1280.25,1276.5408
180027,1277.89,1279.2902
180028,1277.56,1276.949
180029,1281.2,1277.004
180030,1282.31,1280.3558
180031,1284.19,1281.166
180032,1287.61,1283.1208
180033,1287.73,1286.3423
180034,1286.39,1286.4017
180035,1284.91,1285.4045
180036,1284.69,1284.176
180037,1283.01,1284.0663
180038,1280.43,1282.4382
180039,1280.64,1280.1118
180040,1281.62,1280.3849
180041,1283.31,1281.1211
180042,1283.34,1282.6377
180043,1283.23,1282.5693
180044,1285.29,1282.553
180045,1283.68,1284.5177
180046,1283.79,1282.846
180047,1286.72,1283.2063
180048,1287.6,1285.8922
180049,1292.08,1286.5546
180050,1287.72,1290.952
180051,1285.94,1286.5768
180052,1284.0,1285.5331
180053,1283.07,1283.5815
180054,1281.2,1282.7737
180055,1274.64,1280.92
180056,1281.37,1274.7339
180057,1279.54,1281.4235
180058,1285.11,1278.7214
180059,1282.37,1284.5101
180060,1288.77,1281.3107
180061,1289.09,1287.9595
180062,1291.9,1287.6262
180063,1293.56,1290.7458
180064,1292.79,1292.1802
180065,1290.73,1291.6122
180066,1295.04,1289.8892
180067,1295.55,1294.1769
180068,1293.21,1294.302
180069,1290.75,1292.368
180070,1289.88,1290.2628
180071,1290.96,1289.5225
180072,1288.44,1290.48
180073,1286.97,1287.9432
180074,1283.95,1286.767
180075,1278.85,1283.8097
180076,1279.35,1279.0524
180077,1282.81,1279.6305
180078,1282.94,1282.4756
180079,1282.51,1282.2892
180080,1283.45,1281.9932
180081,1286.27,1282.8713
180082,1285.83,1285.4415
180083,1281.69,1284.8699
180084,1281.82,1281.145
180085,1277.84,1281.5469
180086,1275.57,1277.5105
180087,1276.5,1275.6348
180088,1279.47,1276.372
180089,1280.62,1278.9337
180090,1281.22,1279.8005
180091,1280.9,1280.4248
180092,1279.33,1280.131
180093,1276.51,1278.7097
180094,1279.38,1276.1317
180095,1280.11,1278.964
180096,1279.55,1279.2656
180097,1282.89,1278.8506
180098,1285.7,1282.0889
180099,1286.52,1284.5043
180100,1284.6,1285.3204
180101,1282.26,1283.6471
180102,1281.79,1281.6725
180103,1283.61,1281.3275
180104,1281.92,1282.9774
180105,1283.52,1281.2178
180106,1281.32,1282.9667
180107,1284.21,1280.6487
180108,1285.82,1283.6608
180109,1285.18,1284.8329
180110,1283.81,1284.3075
180111,1283.71,1283.1505
180112,1289.06,1283.1425
180113,1291.67,1288.172
180114,1290.29,1290.2837
180115,1291.91,1289.1478
180116,1289.77,1290.9897
180117,1290.46,1288.8306
180118,1293.02,1289.8094
180119,1292.0,1292.1001
180120,1293.38,1291.0411
180121,1297.12,1292.6104
180122,1298.84,1296.0419
180123,1296.94,1297.5521
180124,1296.88,1295.8978
180125,1293.81,1296.141
180126,1294.67,1293.1758
180127,1293.88,1294.2612
180128,1292.74,1293.2721
180129,1296.47,1292.3081
180130,1295.32,1295.8673
180131,1297.76,1294.4336
180132,1298.95,1297.0625
180133,1303.88,1297.9452
180134,1303.69,1302.7433
180135,1302.99,1302.3137
180136,1302.13,1302.0298
180137,1299.56,1301.3105
180138,1300.53,1298.9669
180139,1299.99,1300.0668
180140,1301.15,1299.3516
180141,1303.0,1300.5653
180142,1299.45,1302.2009
180143,1297.68,1298.77
180144,1299.61,1297.4495
180145,1298.51,1299.1935
180146,1300.16,1297.9017
180147,1294.6,1299.6399
180148,1294.38,1294.136
180149,1293.91,1294.4144
180150,1300.95,1293.601
180151,1298.76,1300.2981
180152,1296.79,1297.6248
180153,1296.71,1296.325
180154,1294.48,1296.2358
180155,1296.41,1294.034
180156,1297.95,1296.0107
180157,1298.96,1297.1816
180158,1298.05,1298.1453
180159,1299.24,1297.2874
180160,1296.99,1298.5607
180161,1294.73,1296.2961
180162,1294.13,1294.3972
180163,1294.66,1293.8456
180164,1294.78,1294.2512
180165,1294.57,1294.2612
180166,1292.01,1294.0508
180167,1292.17,1291.6083
180168,1298.43,1291.9065
180169,1298.59,1297.6658
180170,1297.31,1297.3673
180171,1296.04,1296.5139
180172,1297.31,1295.4141
180173,1296.95,1296.6854
180174,1299.18,1296.197
180175,1297.05,1298.4385
180176,1297.45,1296.2388
180177,1296.71,1296.931
180178,1297.89,1296.0743
180179,1299.19,1297.2971
180180,1300.7,1298.3987
180181,1299.98,1299.8271
180182,1300.87,1299.1221
180183,1299.86,1300.1378
180184,1300.07,1299.0962
180185,1297.11,1299.455
180186,1296.27,1296.5752
180187,1294.51,1296.015
180188,1295.3,1294.2073
180189,1295.62,1295.0178
180190,1294.2,1295.1124
180191,1294.44,1293.7516
180192,1293.59,1294.057
180193,1295.82,1293.1152
180194,1295.9,1295.2872
180195,1296.44,1295.1224
180196,1297.07,1295.758
180197,1296.31,1296.3127
180198,1293.35,1295.594
180199,1292.72,1292.8794
180200,1290.17,1292.4513
180201,1286.2,1289.8846
180202,1287.06,1286.2301
180203,1286.88,1287.1171
180204,1287.0,1286.5759
180205,1287.05,1286.6813
180206,1287.63,1286.6235
180207,1286.47,1287.127
180208,1284.47,1285.9401
180209,1285.72,1284.1248
180210,1285.08,1285.3535
180211,1284.55,1284.5062
180212,1284.83,1284.0966
180213,1285.06,1284.3242
180214,1289.01,1284.4736
180215,1287.46,1288.2095
180216,1286.84,1286.4584
180217,1286.76,1286.2335
180218,1283.73,1286.113
180219,1284.07,1283.2332
180220,1281.02,1283.7664
180221,1283.59,1280.6437
180222,1274.75,1283.3077
180223,1277.43,1274.4862
180224,1274.69,1277.7886
180225,1277.98,1274.3547
180226,1277.33,1277.7975
180227,1278.21,1276.6522
180228,1279.17,1277.7019
180229,1276.49,1278.4474
180230,1276.6,1275.881
180231,1273.52,1276.2178
180232,1273.21,1273.1055
180233,1242.02,1273.0273
180234,1241.24,1243.228
180235,1242.95,1244.6508
180236,1243.81,1244.1029
180237,1243.23,1244.4896
180238,1252.11,1243.5446
180239,1243.09,1251.788
180240,1243.34,1242.3676
180241,1251.02,1243.7021
180242,1210.53,1250.2499
180243,1217.93,1211.3975
180244,1210.1,1221.7112
180245,1208.49,1210.876
180246,1217.14,1210.2148
180247,1222.56,1217.4404
180248,1228.41,1221.5712
180249,1221.13,1227.0288
180250,1221.82,1219.9628
180251,1222.02,1221.5315
180252,1238.99,1221.1927
180253,1248.83,1237.3054
180254,1257.58,1245.3981
180255,1256.9,1254.2345
180256,1254.47,1253.7953
180257,1253.53,1252.4492
180258,1270.07,1252.0032
180259,1265.3,1267.8959
180260,1267.52,1262.3522
180261,1271.93,1266.081
180262,1275.6,1269.9863
180263,1275.1,1273.581
180264,1273.24,1273.2863
180265,1271.33,1271.9751
180266,1273.34,1270.4336
180267,1285.68,1272.5028
180268,1288.26,1284.0505
180269,1285.55,1285.8325
180270,1287.37,1283.9529
180271,1287.03,1286.1599
180272,1297.0,1285.7268
180273,1294.89,1295.49
180274,1294.49,1292.8634
180275,1293.65,1293.3905
180276,1294.63,1292.5955
180277,1293.94,1293.7238
180278,1292.37,1293.0248
180279,1294.84,1291.7109
180280,1292.45,1294.1715
180281,1294.32,1291.6616
180282,1293.99,1293.7836
180283,1292.43,1293.1903
180284,1290.66,1291.8702
180285,1288.15,1290.2677
180286,1286.18,1287.916
180287,1287.08,1286.0935
180288,1284.8,1286.8932
180289,1289.47,1284.484
180290,1289.79,1289.0792
180291,1290.24,1288.847
180292,1291.27,1289.5192
180293,1298.3,1290.4559
180294,1326.57,1297.1267
180295,1328.97,1323.6589
180296,1330.04,1324.5188
180297,1327.87,1327.2971
180298,1329.36,1325.5493
180299,1332.61,1327.622
180300,1330.73,1330.7938
180301,1339.34,1329.1318
180302,1330.91,1337.8829
180303,1329.76,1329.3002
180304,1328.42,1329.4694
180305,1327.36,1327.8589
180306,1330.2,1326.9973
180307,1327.1,1329.6975
180308,1326.51,1326.4811
180309,1325.05,1326.2916
180310,1327.78,1324.7284
180311,1326.36,1327.3959
180312,1324.94,1325.7214
180313,1329.58,1324.6055
180314,1328.4,1329.0161
180315,1325.76,1327.4796
180316,1326.57,1325.3109
180317,1322.94,1326.1857
180318,1320.04,1322.529
180319,1321.74,1320.0554
180320,1324.41,1321.6263
180321,1319.24,1323.8499
180322,1322.79,1318.7777
180323,1321.58,1322.6335
180324,1319.56,1320.8856
180325,1319.99,1319.2496
180326,1322.61,1319.6743
180327,1327.52,1322.0165
180328,1327.12,1326.5206
180329,1332.55,1325.9406
180330,1329.1,1331.4645
180331,1330.39,1327.814
180332,1331.74,1329.6962
180333,1332.04,1330.7445
180334,1326.92,1331.1096
180335,1325.87,1326.3198
180336,1326.8,1325.7438
180337,1328.41,1326.4258
180338,1333.47,1327.8447
180339,1338.74,1332.5864
180340,1335.79,1337.3527
180341,1334.98,1334.4907
180342,1332.12,1334.2802
180343,1330.83,1331.503
180344,1319.33,1330.507
180345,1317.85,1319.4713
180346,1314.55,1318.7887
180347,1320.3,1314.9873
180348,1314.42,1320.5242
180349,1314.98,1314.1364
180350,1312.06,1315.3085
180351,1310.04,1311.9884
180352,1301.54,1310.2361
180353,1304.03,1301.9741
180354,1309.39,1304.7273
180355,1304.63,1309.0029
180356,1300.75,1304.1315
180357,1305.1,1300.9598
180358,1305.77,1305.0059
180359,1308.62,1305.0536
180360,1304.58,1307.9158
180361,1302.81,1303.8483
180362,1296.3,1302.6241
180363,1300.22,1296.2887
180364,1299.53,1300.3684
180365,1302.43,1298.9674
180366,1301.67,1301.9678
180367,1298.72,1300.9106
180368,1299.47,1298.3217
180369,1301.78,1299.1655
180370,1303.73,1301.1251
180371,1300.93,1302.8489
180372,1299.72,1300.1675
180373,1295.18,1299.3375
180374,1296.83,1294.9404
180375,1292.15,1296.7638
180376,1291.83,1291.8745
180377,1291.91,1291.9626
180378,1295.91,1291.6873
180379,1295.78,1295.4154
180380,1297.04,1294.9304
180381,1296.87,1296.3466
180382,1297.64,1296.0627
180383,1296.27,1296.9049
180384,1298.35,1295.5447
180385,1298.87,1297.6926
180386,1297.77,1297.9702
180387,1295.97,1297.0405
180388,1293.81,1295.4475
180389,1297.0,1293.4751
180390,1300.09,1296.5581
180391,1298.16,1299.1284
180392,1297.46,1297.2607
180393,1298.49,1296.9125
180394,1297.88,1297.8439
180395,1299.0,1297.1755
180396,1297.84,1298.3516
180397,1298.24,1297.1355
180398,1298.63,1297.6815
180399,1300.26,1297.9541
180400,1299.84,1299.5155
180401,1298.36,1299.0255
180402,1298.75,1297.7599
180403,1298.52,1298.2208
180404,1293.91,1297.8993
180405,1296.48,1293.5553
180406,1295.42,1296.3003
180407,1295.3,1294.8058
180408,1293.88,1294.9061
180409,1295.34,1293.4452
180410,1293.67,1294.9141
180411,1293.56,1293.1005
180412,1294.07,1293.1835
180413,1291.31,1293.5403
180414,1295.01,1290.859
180415,1294.99,1294.5778
180416,1293.39,1294.1025
180417,1290.29,1292.8057
180418,1286.81,1289.9442
180419,1280.47,1286.7639
180420,1281.92,1280.768
180421,1281.84,1282.326
180422,1283.76,1281.6543
180423,1280.22,1283.4713
180424,1281.73,1279.8413
180425,1286.4,1281.5785
180426,1285.96,1285.617
180427,1284.88,1284.9312
180428,1285.81,1284.1913
180429,1284.06,1285.1268
180430,1285.96,1283.3618
180431,1287.42,1285.3633
180432,1286.3,1286.5114
180433,1288.8,1285.4817
180434,1287.27,1288.0358
180435,1285.34,1286.3606
180436,1284.36,1284.8219
180437,1282.23,1283.9417
180438,1285.12,1281.8864
180439,1288.96,1284.7094
180440,1287.6,1287.9938
180441,1285.99,1286.5947
180442,1289.11,1285.3887
180443,1288.51,1288.405
180444,1287.36,1287.5472
180445,1288.43,1286.7079
180446,1286.86,1287.7783
180447,1286.08,1286.1696
180448,1286.0,1285.617
180449,1288.31,1285.496
180450,1284.03,1287.6522
180451,1285.37,1283.4
180452,1286.45,1285.1118
180453,1284.32,1285.7572
180454,1283.74,1283.7418
180455,1282.88,1283.3733
180456,1282.99,1282.4526
180457,1283.15,1282.5676
180458,1285.31,1282.6239
180459,1283.17,1284.6462
180460,1282.46,1282.4443
180461,1281.97,1282.0463
180462,1280.93,1281.4844
180463,1282.47,1280.487
180464,1281.66,1281.9674
180465,1282.25,1281.0007
180466,1280.12,1281.6971
180467,1280.91,1279.5586
180468,1276.49,1280.4938
180469,1276.67,1276.0835
180470,1277.96,1276.6041
180471,1275.56,1277.4918
180472,1275.84,1275.1011
180473,1275.74,1275.557
180474,1276.34,1275.2488
180475,1271.0,1275.814
180476,1272.51,1270.6484
180477,1276.37,1272.471
180478,1277.69,1275.6466
180479,1274.92,1276.6937
180480,1277.07,1274.1663
180481,1278.33,1276.4889
180482,1279.95,1277.3767
180483,1281.56,1278.9857
180484,1280.52,1280.4874
180485,1282.34,1279.5302
180486,1283.39,1281.4805
180487,1282.69,1282.3333
180488,1284.8,1281.7631
180489,1282.29,1283.923
180490,1280.85,1281.394
180491,1281.93,1280.3816
180492,1283.25,1281.3738
180493,1281.73,1282.4873
180494,1282.52,1281.0126
180495,1283.63,1281.9514
180496,1283.03,1282.8599
180497,1286.05,1282.2726
180498,1284.46,1285.2551
180499,1284.58,1283.5059
180500,1285.59,1283.948
180501,1284.71,1284.8129
180502,1285.33,1283.949
180503,1284.65,1284.6744
180504,1282.73,1283.9436
180505,1281.54,1282.2229
180506,1283.47,1281.1857
180507,1284.24,1282.9817
180508,1284.44,1283.4852
180509,1282.45,1283.721
180510,1283.5,1281.8474
180511,1283.24,1283.0044
180512,1285.86,1282.5568
180513,1288.44,1285.1323
180514,1287.66,1287.3723
180515,1288.87,1286.6306
180516,1287.93,1288.0198
180517,1285.91,1287.0359
180518,1285.07,1285.3091
180519,1285.91,1284.6211
180520,1285.77,1285.3771
180521,1284.16,1285.1326
180522,1282.96,1283.652
180523,1281.68,1282.6017
180524,1281.96,1281.3564
180525,1282.78,1281.6143
180526,1282.19,1282.2545
180527,1284.03,1281.6162
180528,1282.22,1283.424
180529,1281.18,1281.5151
180530,1283.5,1280.7637
180531,1282.0,1282.9127
180532,1282.66,1281.2577
180533,1283.52,1282.1234
180534,1282.93,1282.7866
180535,1284.65,1282.217
180536,1284.5,1283.9419
180537,1282.54,1283.6482
180538,1281.22,1281.9193
180539,1283.12,1280.8009
180540,1285.74,1282.59
180541,1285.15,1284.8597
180542,1287.14,1284.2239
180543,1286.35,1286.3215
180544,1286.68,1285.4147
180545,1285.0,1285.9484
180546,1283.94,1284.3
180547,1284.55,1283.4673
180548,1283.56,1284.0261
180549,1284.7,1282.9812
180550,1285.05,1284.1614
180551,1284.34,1284.3351
180552,1283.61,1283.7028
180553,1283.1,1283.0696
180554,1283.02,1282.5924
180555,1283.06,1282.5015
180556,1284.94,1282.4999
180557,1287.85,1284.2639
180558,1301.87,1286.8876
180559,1308.09,1300.1412
180560,1309.23,1305.2966
180561,1307.33,1306.9288
180562,1306.99,1305.5726
180563,1310.5,1305.6968
180564,1314.21,1309.1603
180565,1309.09,1312.6016
180566,1306.43,1307.8126
180567,1293.25,1305.982
180568,1308.6,1293.409
180569,1307.38,1308.867
180570,1307.02,1305.772
180571,1308.32,1306.451
180572,1307.69,1307.5416
180573,1304.09,1306.9055
180574,1304.66,1303.6053
180575,1305.95,1304.3772
180576,1306.51,1305.3531
180577,1302.34,1305.8275
180578,1303.3,1301.8705
180579,1303.38,1303.1051
180580,1302.48,1302.8451
180581,1303.24,1302.029
180582,1303.36,1302.7771
180583,1296.96,1302.7643
180584,1299.72,1296.6903
180585,1300.12,1299.7509
180586,1300.52,1299.5101
180587,1299.87,1300.006
180588,1298.6,1299.3159
180589,1296.89,1298.1646
180590,1299.77,1296.5648
180591,1301.59,1299.3301
180592,1301.12,1300.7284
180593,1301.45,1300.3125
180594,1304.99,1300.7578
180595,1305.04,1304.0957
180596,1305.65,1303.9417
180597,1306.63,1304.7662
180598,1306.25,1305.6959
180599,1308.59,1305.3632
180600,1310.17,1307.7242
180601,1308.36,1309.0878
180602,1308.3,1307.447
180603,1307.06,1307.6559
180604,1311.18,1306.4178
180605,1310.25,1310.469
180606,1309.63,1309.2323
180607,1312.22,1308.9852
180608,1312.47,1311.452
180609,1310.36,1311.5157
180610,1309.76,1309.6692
180611,1308.98,1309.2825
180612,1309.64,1308.4843
180613,1311.4,1309.1449
180614,1315.77,1310.7191
180615,1317.98,1314.7972
180616,1320.43,1316.7078
180617,1321.01,1319.1842
180618,1318.92,1319.7527
180619,1319.45,1317.9539
180620,1323.31,1318.7234
